Code département,Département,Code commune,Commune,Inscrits,Votants,Exprimés,Extrême gauche,Parti communiste,Parti socialiste,Radicaux de gauche,Divers gauche,Ecolo,Divers,Rassemblement pour la République,Union pour la Démocratie Française,Divers droite,Front National,Extrême droite
62,PAS-DE-CALAIS,516,LILLERS,6939,5249,4928,168,1823,1220,0,191,233,0,0,771,0,522,0
62,PAS-DE-CALAIS,525,LONGUENESSE,8330,5990,5678,277,0,2369,0,421,313,0,1430,0,141,727,0
62,PAS-DE-CALAIS,548,MARCK,6697,4093,3940,98,631,1311,0,0,274,0,968,0,124,534,0
62,PAS-DE-CALAIS,570,MERICOURT,8186,5756,5498,245,2081,1041,0,0,355,0,147,0,596,1033,0
62,PAS-DE-CALAIS,587,MONTIGNY-EN-GOHELLE,6897,4941,4737,154,1223,1463,0,0,233,0,0,0,758,906,0
62,PAS-DE-CALAIS,617,NOEUX-LES-MINES,8863,6266,5922,315,1412,2010,0,0,281,0,0,893,280,731,0
62,PAS-DE-CALAIS,637,OIGNIES,6266,4547,4378,139,582,1518,0,0,175,0,0,0,882,1082,0
62,PAS-DE-CALAIS,643,OUTREAU,10173,6861,6557,257,1163,2039,0,972,313,0,0,1035,91,687,0
62,PAS-DE-CALAIS,667,LE PORTEL,6834,4536,4362,137,751,868,0,627,199,0,0,1186,91,503,0
62,PAS-DE-CALAIS,724,ROUVROY,5993,4848,4710,69,3321,223,0,0,84,0,0,0,447,566,0
62,PAS-DE-CALAIS,758,SAINT-MARTIN-BOULOGNE,8055,5503,5268,210,628,1024,0,1156,285,0,0,1253,112,600,0
62,PAS-DE-CALAIS,765,SAINT-OMER,10062,7007,6713,242,0,2184,0,315,358,0,2577,0,276,761,0
62,PAS-DE-CALAIS,771,SALLAUMINES,7097,4886,4712,184,2182,997,0,23,142,80,0,319,42,743,0
62,PAS-DE-CALAIS,907,LIBERCOURT,5157,3523,3378,139,921,905,0,0,132,0,0,431,44,806,0
63,PUY-DE-DOME,14,AUBIERE,5899,4023,3795,196,248,1231,0,0,357,69,0,1228,122,344,0
63,PUY-DE-DOME,32,BEAUMONT,7380,4930,4648,0,423,0,0,96,1914,15,0,1409,418,373,0
63,PUY-DE-DOME,75,CHAMALIERES,12140,8150,7820,0,320,0,0,117,2172,37,0,3497,1107,570,0
63,PUY-DE-DOME,113,CLERMONT-FERRAND,69286,43751,41778,2223,3012,11061,0,500,6372,315,0,12384,1660,4251,0
63,PUY-DE-DOME,124,COURNON-D'AUVERGNE,12755,8533,8070,436,637,2846,0,0,655,222,0,2108,214,952,0
63,PUY-DE-DOME,164,GERZAT,5479,3608,3396,231,274,1249,0,29,254,9,0,865,52,433,0
63,PUY-DE-DOME,178,ISSOIRE,8531,5829,5497,66,411,1821,0,0,354,241,1984,0,126,494,0
63,PUY-DE-DOME,300,RIOM,11875,7732,7240,0,1056,2095,0,0,648,211,0,2094,348,788,0
63,PUY-DE-DOME,430,THIERS,8915,6147,5880,136,627,2396,0,0,304,21,0,1339,184,873,0
64,PYRENEES-ATLANTIQUES,24,ANGLET,25405,16703,15786,472,1089,4507,0,270,898,659,0,5963,431,1497,0
64,PYRENEES-ATLANTIQUES,102,BAYONNE,24565,15538,14863,398,1057,4421,0,272,713,702,0,5454,372,1474,0
64,PYRENEES-ATLANTIQUES,122,BIARRITZ,21647,12968,12358,0,699,3012,0,202,598,738,5041,0,642,1426,0
64,PYRENEES-ATLANTIQUES,129,BILLERE,8543,5538,5256,94,389,1694,0,60,413,81,1728,0,241,556,0
64,PYRENEES-ATLANTIQUES,260,HENDAYE,7626,4922,4704,0,536,1779,0,222,125,438,1142,0,118,344,0
64,PYRENEES-ATLANTIQUES,348,LONS,6658,4704,4449,82,322,1415,0,56,364,99,1403,0,176,532,0
64,PYRENEES-ATLANTIQUES,422,OLORON-SAINTE-MARIE,7326,5328,5054,0,887,1696,0,0,293,147,1579,0,104,348,0
64,PYRENEES-ATLANTIQUES,430,ORTHEZ,7885,5589,5233,123,409,2304,0,0,264,106,0,0,1701,326,0
64,PYRENEES-ATLANTIQUES,445,PAU,51779,33321,31795,383,1973,11204,0,191,2360,312,5845,4270,1394,3863,0
64,PYRENEES-ATLANTIQUES,483,SAINT-JEAN-DE-LUZ,9628,6638,6329,0,360,1394,0,106,186,705,2783,0,279,516,0
65,HAUTES-PYRENEES,286,LOURDES,12585,9412,8978,289,0,0,1742,563,799,0,0,4636,113,836,0
65,HAUTES-PYRENEES,440,TARBES,29904,18250,17540,751,1682,3075,1944,1091,994,0,0,5854,306,1843,0
66,PYRENEES-ORIENTALES,136,PERPIGNAN,62419,40600,39084,669,7441,3589,0,187,1292,960,5977,7190,531,11069,179
66,PYRENEES-ORIENTALES,172,SAINT-ESTEVE,7672,5385,5114,151,560,1363,0,48,107,155,1339,0,0,1326,65
67,BAS-RHIN,43,BISCHHEIM,9173,5258,5066,188,192,819,0,971,312,117,1119,0,95,1253,0
67,BAS-RHIN,46,BISCHWILLER,5461,3502,3309,134,67,563,0,0,122,459,825,0,75,1064,0
67,BAS-RHIN,180,HAGUENAU,18776,12240,11564,333,161,1977,0,0,599,1245,3868,0,429,2952,0
67,BAS-RHIN,204,HOENHEIM,7298,4835,4661,114,154,749,0,690,252,96,1485,0,94,1027,0
67,BAS-RHIN,218,ILLKIRCH-GRAFFENSTADEN,15432,9086,8782,201,189,1743,0,0,685,404,0,2784,417,2359,0
67,BAS-RHIN,267,LINGOLSHEIM,11378,7092,6822,170,159,1210,0,0,458,257,0,2775,437,1356,0
67,BAS-RHIN,348,OBERNAI,6873,4246,4003,0,105,689,0,0,442,52,0,1497,229,989,0
67,BAS-RHIN,365,OSTWALD,7062,4680,4513,110,87,1299,0,0,314,228,0,1189,171,1115,0
67,BAS-RHIN,437,SAVERNE,6358,4197,4007,0,115,0,0,294,483,102,0,1979,174,860,0
67,BAS-RHIN,447,SCHILTIGHEIM,17801,10043,9755,260,297,1340,0,3086,558,197,1619,0,235,2163,0
67,BAS-RHIN,462,SELESTAT,10983,7220,6799,0,149,2383,0,0,599,72,0,2098,120,1378,0
67,BAS-RHIN,482,STRASBOURG,125338,79460,77013,2857,1991,23600,0,2492,5062,2886,4363,17836,1764,14162,0
68,HAUT-RHIN,63,CERNAY,6597,4305,4121,123,87,972,0,0,363,111,1104,0,54,1307,0
68,HAUT-RHIN,66,COLMAR,38471,24588,23470,647,461,6146,0,0,2002,0,8603,0,1466,4145,0
68,HAUT-RHIN,112,GUEBWILLER,6825,4547,4330,152,99,1225,0,0,394,211,1246,0,118,885,0
68,HAUT-RHIN,154,ILLZACH,9615,6053,5757,167,133,1418,0,249,350,0,0,1908,168,1364,0
68,HAUT-RHIN,166,KINGERSHEIM,7632,5315,5099,90,61,2207,0,215,213,0,0,1154,138,1021,0
68,HAUT-RHIN,224,MULHOUSE,54659,34138,32941,977,780,9678,0,1114,1843,0,0,7054,2137,9358,0
68,HAUT-RHIN,271,RIEDISHEIM,8544,5650,5344,152,128,1032,0,0,496,196,2015,0,444,881,0
68,HAUT-RHIN,278,RIXHEIM,8325,5700,5412,144,108,972,0,0,469,200,1752,0,745,1022,0
68,HAUT-RHIN,297,SAINT-LOUIS,10670,6495,6252,131,146,987,0,0,327,242,2496,0,961,962,0
68,HAUT-RHIN,375,WITTELSHEIM,7199,5029,4813,208,257,1385,0,0,341,151,937,0,79,1455,0
68,HAUT-RHIN,376,WITTENHEIM,9339,6274,6010,134,243,2195,0,293,278,0,0,1301,131,1435,0
69,RHONE,27,BRIGNAIS,6063,4063,3874,0,301,907,0,0,361,126,1230,0,131,787,31
69,RHONE,29,BRON,20495,13340,12935,347,595,4425,0,240,658,139,0,3303,235,2905,88
69,RHONE,34,CALUIRE-ET-CUIRE,26307,17390,16815,0,938,3918,0,0,1507,0,0,3691,4040,2721,0
69,RHONE,81,ECULLY,12018,7583,7356,0,245,1468,0,0,533,0,0,2387,1608,1115,0
69,RHONE,89,FRANCHEVILLE,7970,5366,5244,82,202,1724,0,52,287,429,1670,0,131,667,0
69,RHONE,91,GIVORS,10395,6393,6184,265,1844,1008,0,0,381,0,1093,0,101,1464,28
69,RHONE,123,LYON,234231,150851,146417,8197,5437,26059,0,2973,15994,2641,17192,27280,16014,24378,252
69,RHONE,149,OULLINS,15443,10312,9978,339,1012,2446,0,154,633,496,3152,0,192,1554,0
69,RHONE,152,PIERRE-BENITE,5264,3444,3343,108,930,485,0,123,188,173,595,0,40,701,0
69,RHONE,199,SAINT-FONS,7094,4239,4098,281,894,841,0,0,261,0,592,0,64,1165,0
69,RHONE,202,SAINTE-FOY-LES-LYON,13714,9573,9260,222,395,1936,0,115,706,309,3943,0,403,1231,0
69,RHONE,204,SAINT-GENIS-LAVAL,12115,7825,7482,0,484,1914,0,0,777,167,2368,0,339,1386,47
69,RHONE,243,TARARE,6346,4078,3907,127,118,0,0,1469,140,66,1281,0,81,625,0
69,RHONE,244,TASSIN-LA-DEMI-LUNE,10231,6731,6531,158,249,1272,0,88,578,197,2712,0,263,1014,0
69,RHONE,256,VAULX-EN-VELIN,15763,9558,9281,285,1572,2476,0,273,700,81,0,1205,101,2546,42
69,RHONE,259,VENISSIEUX,27883,17677,17135,1057,6280,2358,0,0,1001,0,1976,0,232,4231,0
69,RHONE,264,VILLEFRANCHE-SUR-SAONE,14596,9207,8921,342,766,0,1740,0,403,0,0,2224,784,2662,0
69,RHONE,266,VILLEURBANNE,62972,40387,38835,2494,2706,11539,0,615,2604,748,0,8440,1086,8383,220
69,RHONE,273,CORBAS,5673,4085,3908,193,631,655,0,0,440,0,1111,0,64,814,0
69,RHONE,275,DECINES-CHARPIEU,13719,8892,8566,396,667,3209,0,0,271,132,0,1689,134,2068,0
69,RHONE,277,GENAS,6634,4606,4433,183,212,1245,0,0,211,56,0,1263,132,1131,0
69,RHONE,282,MEYZIEU,17429,11397,11044,477,842,3588,0,0,431,140,0,2369,188,3009,0
69,RHONE,283,MIONS,6079,4062,3877,215,296,991,0,0,269,0,861,0,103,1109,33
69,RHONE,286,RILLIEUX-LA-PAPE,15687,10093,9735,318,459,2655,0,175,711,125,0,2495,176,2575,46
69,RHONE,290,SAINT-PRIEST,22214,14891,14376,658,1108,4380,0,0,546,215,0,2401,233,4835,0
70,HAUTE-SAONE,285,HERICOURT,6183,4451,4247,140,668,0,0,1696,142,0,0,520,132,949,0
70,HAUTE-SAONE,550,VESOUL,10103,6958,6607,290,816,1850,0,0,312,0,2397,0,198,744,0
71,SAONE-ET-LOIRE,14,AUTUN,10787,7857,7364,206,313,2852,0,146,220,0,2406,0,146,1075,0
71,SAONE-ET-LOIRE,76,CHALON-SUR-SAONE,30633,19403,18500,516,1365,5286,0,0,1062,0,7131,157,438,2545,0
71,SAONE-ET-LOIRE,153,LE CREUSOT,17479,11471,10823,302,916,4553,0,139,360,0,3020,0,189,1344,0
71,SAONE-ET-LOIRE,176,DIGOIN,6302,4237,4012,0,809,0,1186,156,115,0,0,1102,133,511,0
71,SAONE-ET-LOIRE,230,GUEUGNON,6450,4516,4211,0,441,0,1398,562,146,0,0,1027,256,381,0
71,SAONE-ET-LOIRE,270,MACON,19502,12142,11494,292,774,3286,0,358,1230,0,0,3887,0,1667,0
71,SAONE-ET-LOIRE,306,MONTCEAU-LES-MINES,16042,9754,9327,181,737,4286,0,0,272,0,1502,1118,161,1070,0
71,SAONE-ET-LOIRE,342,PARAY-LE-MONIAL,7048,4816,4564,0,323,0,1520,142,155,0,0,1935,164,325,0
71,SAONE-ET-LOIRE,486,SAINT-VALLIER,6694,4646,4376,118,702,1790,0,0,175,0,622,396,78,495,0
72,SARTHE,3,ALLONNES,7987,5392,5144,291,1531,890,0,0,278,0,1413,0,65,676,0
72,SARTHE,132,LA FERTE-BERNARD,6432,4061,3806,128,258,1161,0,0,241,0,1072,0,516,430,0
72,SARTHE,154,LA FLECHE,10569,7474,7041,0,219,3104,0,0,432,0,2458,0,319,509,0
72,SARTHE,181,LE MANS,97665,62038,59009,5696,5489,16744,0,363,4225,296,11890,5972,2380,5954,0
72,SARTHE,264,SABLE-SUR-SARTHE,8664,5748,5477,293,246,952,0,0,300,0,3069,0,186,431,0
73,SAVOIE,8,AIX-LES-BAINS,16750,10494,9890,233,477,2138,0,89,599,96,0,3735,556,1914,53
73,SAVOIE,11,ALBERTVILLE,10112,6200,5867,49,534,1498,0,40,450,193,1963,0,130,967,43
73,SAVOIE,65,CHAMBERY,28794,18166,17464,488,1286,4778,0,142,1490,232,3552,2083,670,2676,67
73,SAVOIE,179,LA MOTTE-SERVOLEX,6543,4656,4424,88,226,1074,0,29,378,46,0,1616,231,711,25
73,SAVOIE,248,SAINT-JEAN-DE-MAURIENNE,5058,3123,2989,63,252,828,0,12,202,63,1057,0,67,437,8
74,HAUTE-SAVOIE,10,ANNECY,29159,17223,16406,471,749,3774,0,150,1587,148,1459,4746,950,2372,0
74,HAUTE-SAVOIE,11,ANNECY-LE-VIEUX,12507,7943,7488,142,323,1674,0,0,853,0,3155,0,424,917,0
74,HAUTE-SAVOIE,12,ANNEMASSE,13484,7744,7386,0,687,0,0,2057,536,0,0,2570,203,1333,0
74,HAUTE-SAVOIE,42,BONNEVILLE,5116,3490,3307,0,339,589,0,61,380,0,0,1138,57,743,0
74,HAUTE-SAVOIE,56,CHAMONIX-MONT-BLANC,7492,3865,3616,0,136,619,0,93,430,0,0,1690,56,592,0
74,HAUTE-SAVOIE,81,CLUSES,8363,5184,4927,0,222,800,0,311,433,0,0,1328,90,1743,0
74,HAUTE-SAVOIE,93,CRAN-GEVRIER,8862,5344,5015,190,355,1339,0,88,600,96,0,1337,220,790,0
74,HAUTE-SAVOIE,133,GAILLARD,5102,2894,2734,0,218,0,0,615,237,0,0,1091,96,477,0
74,HAUTE-SAVOIE,208,PASSY,5846,3850,3485,0,589,694,0,108,387,0,0,866,62,779,0
74,HAUTE-SAVOIE,225,RUMILLY,5566,3623,3403,67,160,833,0,0,387,0,1186,0,115,655,0
74,HAUTE-SAVOIE,256,SALLANCHES,8054,5002,4602,0,289,875,0,147,448,0,0,1708,92,1043,0
74,HAUTE-SAVOIE,268,SEYNOD,8754,5708,5330,167,386,1248,0,94,532,89,0,1810,265,739,0
74,HAUTE-SAVOIE,281,THONON-LES-BAINS,17827,10905,10154,0,897,2160,0,0,812,0,3519,0,1282,1484,0
76,SEINE-MARITIME,57,BARENTIN,8277,5674,5426,261,585,2560,0,23,265,0,0,878,86,768,0
76,SEINE-MARITIME,95,BIHOREL,6623,4598,4425,94,279,1254,0,0,390,0,0,1574,150,684,0
76,SEINE-MARITIME,108,BOIS-GUILLAUME,8524,5773,5538,82,235,1248,0,0,428,0,0,2705,273,567,0
76,SEINE-MARITIME,114,BOLBEC,8099,5356,5133,82,887,1535,0,133,293,23,1188,0,82,910,0
76,SEINE-MARITIME,157,CANTELEU,8990,6084,5821,286,917,2051,0,27,449,0,0,839,83,1169,0
76,SEINE-MARITIME,165,CAUDEBEC-LES-ELBEUF,5921,3994,3794,208,337,1288,0,47,240,41,0,688,38,907,0
76,SEINE-MARITIME,212,DARNETAL,5432,3531,3364,86,659,1055,0,0,244,0,0,650,84,586,0
76,SEINE-MARITIME,216,DEVILLE-LES-ROUEN,7487,4630,4437,99,543,1746,0,0,332,0,0,872,91,754,0
76,SEINE-MARITIME,217,DIEPPE,23593,16092,15591,511,5499,2238,0,0,875,0,4393,0,290,1785,0
76,SEINE-MARITIME,231,ELBEUF,8770,5498,5281,265,477,1961,0,74,280,57,0,825,105,1237,0
76,SEINE-MARITIME,259,FECAMP,14301,9578,9217,140,530,4318,0,0,644,94,0,2153,352,931,55
76,SEINE-MARITIME,305,GONFREVILLE-L'ORCHER,6513,4882,4778,32,3228,307,0,46,161,29,374,0,38,563,0
76,SEINE-MARITIME,319,GRAND-COURONNE,6382,4437,4250,92,1551,844,0,441,179,35,0,489,21,598,0
76,SEINE-MARITIME,322,LE GRAND-QUEVILLY,19530,15046,14395,499,988,8757,0,72,702,90,0,1356,55,1876,0
76,SEINE-MARITIME,341,HARFLEUR,5500,3984,3848,56,1308,778,0,80,217,45,688,0,69,607,0
76,SEINE-MARITIME,351,LE HAVRE,121179,75768,73009,1797,15425,15689,0,867,5128,432,11666,5795,1668,14365,177
76,SEINE-MARITIME,384,LILLEBONNE,6264,4317,4166,52,268,2067,0,87,175,12,964,0,72,469,0
76,SEINE-MARITIME,410,MAROMME,7632,5196,4949,229,1617,1085,0,16,318,0,0,883,68,733,0
76,SEINE-MARITIME,447,MONTIVILLIERS,11711,7909,7620,105,946,2941,0,0,486,100,0,1845,123,1041,33
76,SEINE-MARITIME,451,MONT-SAINT-AIGNAN,13135,8501,8243,142,469,2071,0,0,833,0,0,3624,339,765,0
76,SEINE-MARITIME,484,OISSEL,7068,4830,4584,218,1453,1071,0,21,339,3,0,663,41,775,0
76,SEINE-MARITIME,498,LE PETIT-QUEVILLY,11975,7825,7509,367,1189,3013,0,34,502,17,0,850,89,1448,0
76,SEINE-MARITIME,540,ROUEN,56882,36477,35132,2096,0,8887,0,3083,2887,478,0,11592,1008,4956,145
76,SEINE-MARITIME,575,SAINT-ETIENNE-DU-ROUVRAY,16262,11233,10829,472,4725,1778,0,40,585,15,0,1197,93,1924,0
76,SEINE-MARITIME,681,SOTTEVILLE-LES-ROUEN,19729,13728,13195,555,2238,4920,0,43,942,63,0,2413,157,1864,0
76,SEINE-MARITIME,758,YVETOT,7818,5266,4968,0,325,1753,0,32,378,65,1664,0,95,656,0
77,SEINE-ET-MARNE,14,AVON,8056,5174,4984,168,301,1134,0,99,371,0,1948,0,252,711,0
77,SEINE-ET-MARNE,53,BRIE-COMTE-ROBERT,7418,4524,4323,162,214,1270,0,24,355,0,1259,0,300,739,0
77,SEINE-ET-MARNE,83,CHAMPS-SUR-MARNE,11941,6967,6724,281,1143,1400,0,428,574,101,0,1548,196,1053,0
77,SEINE-ET-MARNE,108,CHELLES,26325,16689,16101,515,1193,5105,0,0,1059,1,4695,0,469,3064,0
77,SEINE-ET-MARNE,118,CLAYE-SOUILLY,6068,4046,3889,98,267,890,0,0,309,0,1423,0,108,794,0
77,SEINE-ET-MARNE,122,COMBS-LA-VILLE,11893,7896,7549,305,499,2155,0,67,812,0,2229,0,393,1089,0
77,SEINE-ET-MARNE,131,COULOMMIERS,7920,4866,4662,168,285,1239,0,37,285,0,1588,0,170,890,0
77,SEINE-ET-MARNE,152,DAMMARIE-LES-LYS,11789,7185,6990,183,604,1543,0,356,360,0,2952,0,98,894,0
77,SEINE-ET-MARNE,186,FONTAINEBLEAU,10248,6015,5828,159,192,999,0,92,389,0,2727,0,429,841,0
77,SEINE-ET-MARNE,243,LAGNY-SUR-MARNE,11194,6708,6473,253,453,1581,0,0,545,0,2157,0,280,1204,0
77,SEINE-ET-MARNE,258,LOGNES,5609,3391,3276,105,199,1265,0,312,262,39,0,676,91,327,0
77,SEINE-ET-MARNE,284,MEAUX,22359,14221,13695,447,1076,3930,0,107,601,0,4531,0,288,2715,0
77,SEINE-ET-MARNE,285,LE MEE-SUR-SEINE,11793,6916,6649,228,398,1881,0,419,494,0,1813,0,159,1257,0
77,SEINE-ET-MARNE,288,MELUN,17993,10479,10108,317,211,1045,0,1636,641,0,3096,0,347,2168,647
77,SEINE-ET-MARNE,294,MITRY-MORY,9645,6531,6341,170,2336,815,0,31,319,0,1210,0,115,1345,0
77,SEINE-ET-MARNE,296,MOISSY-CRAMAYEL,6711,4193,3998,166,287,1484,0,29,366,0,703,0,195,768,0
77,SEINE-ET-MARNE,305,MONTEREAU-FAULT-YONNE,8024,5180,4991,138,0,0,0,1241,173,0,1835,0,91,990,523
77,SEINE-ET-MARNE,333,NEMOURS,6016,3945,3806,145,262,847,0,77,187,0,1332,0,119,837,0
77,SEINE-ET-MARNE,337,NOISIEL,7582,4652,4508,147,323,1622,0,379,349,54,0,834,138,662,0
77,SEINE-ET-MARNE,350,OZOIR-LA-FERRIERE,10758,6999,6644,239,403,1605,0,282,544,101,0,2063,248,1159,0
77,SEINE-ET-MARNE,373,PONTAULT-COMBAULT,16275,10386,10024,314,596,4016,0,47,676,0,2370,0,463,1542,0
77,SEINE-ET-MARNE,379,PROVINS,6010,3668,3532,60,333,776,0,29,129,10,1107,0,237,851,0
77,SEINE-ET-MARNE,390,ROISSY-EN-BRIE,10590,6780,6469,288,537,1666,0,564,510,69,0,1405,216,1214,0
77,SEINE-ET-MARNE,407,SAINT-FARGEAU-PONTHIERRY,6989,4377,4249,86,160,547,0,1204,169,0,1392,0,102,589,0
77,SEINE-ET-MARNE,445,SAVIGNY-LE-TEMPLE,10664,6751,6509,269,480,2263,0,279,719,0,1314,0,132,1053,0
77,SEINE-ET-MARNE,464,THORIGNY-SUR-MARNE,5100,3345,3216,113,246,603,0,321,270,38,0,847,167,611,0
77,SEINE-ET-MARNE,468,TORCY,10026,5994,5804,211,536,1501,0,550,479,51,0,1348,300,828,0
77,SEINE-ET-MARNE,479,VAIRES-SUR-MARNE,7813,5193,5027,142,423,1466,0,0,433,0,1381,0,145,1037,0
77,SEINE-ET-MARNE,514,VILLEPARISIS,11296,6746,6536,211,715,2066,0,0,422,0,1378,0,176,1568,0
78,YVELINES,5,ACHERES,10389,6898,6660,123,2565,944,0,0,432,0,1425,0,214,957,0
78,YVELINES,15,ANDRESY,8261,5723,5477,145,207,1484,0,59,424,0,0,1899,330,929,0
78,YVELINES,29,AUBERGENVILLE,5614,3957,3818,156,253,961,0,47,232,0,1058,0,140,959,12
78,YVELINES,73,BOIS-D'ARCY,6882,4771,4604,196,355,1147,0,8,302,0,1651,0,284,661,0
78,YVELINES,123,CARRIERES-SOUS-POISSY,5697,3601,3454,86,325,801,67,25,297,0,942,0,144,739,28
78,YVELINES,124,CARRIERES-SUR-SEINE,6684,4369,4206,132,289,975,0,27,398,0,0,1442,257,686,0
78,YVELINES,126,LA CELLE-SAINT-CLOUD,14035,9434,9162,87,470,2013,0,0,512,183,0,3163,1778,956,0
78,YVELINES,138,CHANTELOUP-LES-VIGNES,3483,2320,2243,59,100,555,0,27,134,0,0,879,90,399,0
78,YVELINES,146,CHATOU,17802,11485,11094,241,389,2171,0,62,874,0,0,5357,707,1293,0
78,YVELINES,158,LE CHESNAY,19593,12806,12514,57,332,2005,0,0,450,189,0,4057,4276,1148,0
78,YVELINES,165,LES CLAYES-SOUS-BOIS,10596,7116,6856,177,1770,1224,88,47,645,0,1814,0,234,822,35
78,YVELINES,172,CONFLANS-SAINTE-HONORINE,20219,13530,13050,402,735,4731,0,169,837,0,0,3213,713,2250,0
78,YVELINES,190,CROISSY-SUR-SEINE,6202,4237,4126,61,104,649,0,23,311,0,0,2259,290,429,0
78,YVELINES,208,ELANCOURT,14872,9830,9478,324,688,2784,0,16,648,0,3578,0,471,969,0
78,YVELINES,242,FONTENAY-LE-FLEURY,7851,5109,4953,183,407,1110,0,10,322,0,1917,0,368,636,0
78,YVELINES,297,GUYANCOURT,12157,8168,7826,0,647,2779,0,0,1018,9,1886,0,640,847,0
78,YVELINES,311,HOUILLES,17868,11585,11187,371,1364,2590,0,77,1006,0,0,3606,499,1674,0
78,YVELINES,335,LIMAY,7243,5165,5009,140,1189,817,0,17,208,24,939,0,37,1600,38
78,YVELINES,358,MAISONS-LAFFITTE,14992,9545,9218,252,280,0,1437,0,788,0,4167,0,996,1298,0
78,YVELINES,361,MANTES-LA-JOLIE,16383,10898,10611,297,709,2588,0,38,366,273,3314,0,65,2890,71
78,YVELINES,362,MANTES-LA-VILLE,11028,7463,7227,171,635,2389,0,21,290,56,1548,0,53,2007,57
78,YVELINES,372,MARLY-LE-ROI,11558,7937,7688,185,264,1939,0,57,581,0,0,3516,459,687,0
78,YVELINES,383,MAUREPAS,13916,8653,8273,0,933,0,0,48,3116,0,0,1805,1351,1020,0
78,YVELINES,418,MONTESSON,8028,5578,5370,171,347,0,1231,0,603,0,1913,0,389,716,0
78,YVELINES,423,MONTIGNY-LE-BRETONNEUX,20339,13204,12683,0,836,3618,0,0,1501,41,4155,0,1275,1257,0
78,YVELINES,440,LES MUREAUX,13040,8298,8042,374,886,1673,0,110,687,0,1649,0,206,2434,23
78,YVELINES,481,LE PECQ,10946,7177,6949,167,320,1519,0,0,565,0,3139,0,436,803,0
78,YVELINES,490,PLAISIR,16685,10416,9978,300,761,2649,142,72,1244,0,3087,0,419,1266,38
78,YVELINES,498,POISSY,20190,13440,12957,315,746,2843,98,97,1384,0,4414,0,595,2376,89
78,YVELINES,517,RAMBOUILLET,16370,11010,10524,0,780,0,0,79,3317,0,0,3071,1888,1389,0
78,YVELINES,545,SAINT-CYR-L'ECOLE,9429,6172,5964,271,1140,1250,0,17,381,0,1738,1,343,823,0
78,YVELINES,551,SAINT-GERMAIN-EN-LAYE,24617,16107,15517,342,526,3000,0,0,1297,0,7290,0,1271,1791,0
78,YVELINES,586,SARTROUVILLE,25793,17230,16556,906,1972,0,3512,0,1626,0,4158,0,1260,3122,0
78,YVELINES,621,TRAPPES,10669,6612,6385,210,2189,1364,0,13,303,0,1151,0,184,971,0
78,YVELINES,624,TRIEL-SUR-SEINE,7134,4851,4696,113,260,1063,0,50,291,0,0,1865,265,789,0
78,YVELINES,640,VELIZY-VILLACOUBLAY,15127,9655,9303,77,651,2030,0,258,783,0,3655,0,471,1378,0
78,YVELINES,642,VERNEUIL-SUR-SEINE,9110,5897,5671,181,322,1323,0,80,357,0,0,2083,363,962,0
78,YVELINES,643,VERNOUILLET,4819,3344,3235,73,139,719,0,23,189,0,0,1278,236,578,0
78,YVELINES,646,VERSAILLES,55657,36352,35366,70,1108,5683,0,249,2180,42,16857,0,4322,4855,0
78,YVELINES,650,LE VESINET,11088,7523,7298,173,123,0,870,0,553,0,3974,0,638,967,0
78,YVELINES,686,VIROFLAY,10230,7060,6838,0,305,1608,0,0,628,18,2675,0,812,792,0
78,YVELINES,688,VOISINS-LE-BRETONNEUX,7544,5575,5343,22,210,1273,0,195,552,0,2192,0,429,470,0
79,DEUX-SEVRES,49,BRESSUIRE,13175,9074,8379,0,250,1474,0,0,1529,136,0,4000,446,544,0
79,DEUX-SEVRES,191,NIORT,39128,25119,24003,0,1750,9239,0,538,1751,0,0,8432,694,1599,0
79,DEUX-SEVRES,202,PARTHENAY,7876,5519,5204,0,185,1971,0,113,257,0,0,2219,114,345,0
79,DEUX-SEVRES,329,THOUARS,7428,5117,4807,0,349,1746,0,0,503,78,0,1550,189,392,0
80,SOMME,1,ABBEVILLE,17749,12573,11835,460,2800,3003,0,0,639,0,3345,0,391,1197,0
80,SOMME,16,ALBERT,7459,5599,5347,188,622,1298,0,0,223,0,2074,0,415,527,0
80,SOMME,21,AMIENS,73686,48751,46885,1610,7068,9613,0,127,3102,56,0,16646,1396,7267,0
81,TARN,4,ALBI,30785,22300,21200,341,1946,7251,0,93,1135,239,5604,1371,887,2333,0
81,TARN,60,CARMAUX,8156,5917,5629,213,827,2611,0,0,221,0,0,1118,135,504,0
81,TARN,65,CASTRES,30229,21464,20501,470,2255,5313,0,0,1014,0,5013,0,3040,3396,0
81,TARN,99,GAILLAC,8019,5567,5236,66,297,1925,0,15,166,47,1590,0,207,923,0
81,TARN,105,GRAULHET,8335,6353,6005,74,467,1682,0,25,189,41,1784,0,190,1553,0
81,TARN,163,MAZAMET,7831,5520,5235,0,302,1463,0,0,190,41,2162,0,170,907,0
82,TARN-ET-GARONNE,33,CASTELSARRASIN,8328,6110,5849,45,739,1126,0,84,195,52,0,832,2039,737,0
82,TARN-ET-GARONNE,112,MOISSAC,8642,5994,5656,29,409,1741,0,72,326,63,0,1432,417,1167,0
82,TARN-ET-GARONNE,121,MONTAUBAN,34370,24644,23529,732,1620,8282,0,71,1179,67,0,7372,691,3515,0
