Code département,Département,Numéro de circoncription,Circonscription,Code commune,Commune,Population,Inscrits,Abstention,Votants,Blancs et nuls,Exprimés,Parti communiste,Divers gauche,Parti socialiste,Les verts ,Parti des radical de gauche,Pole Républicain ,Regionalistes ,Divers ,Union pour la démocratie française,Union pour la majorité présidentielle,Divers droite ,Rassemblement pour la France,Front national 
62,PAS DE CALAIS,1,AIRE-SUR-LA-LYS,99,Beaurains,4708,3966,1227,2739,158,2581,0,0,0,0,1523,0,0,0,0,1058,0,0,0
62,PAS DE CALAIS,2,ARDRES,41,Arras,40590,4773,1843,2930,126,2804,0,0,1403,0,0,0,0,0,0,1401,0,0,0
62,PAS DE CALAIS,2,ARDRES,128,Biache-Saint-Vaast,3923,3150,1443,1707,64,1643,0,0,1121,0,0,0,0,0,0,522,0,0,0
62,PAS DE CALAIS,2,ARDRES,173,Brebières,4424,3216,1129,2087,100,1987,0,0,1330,0,0,0,0,0,0,657,0,0,0
62,PAS DE CALAIS,2,ARDRES,263,Dainville,5392,4403,1182,3221,119,3102,0,0,1756,0,0,0,0,0,0,1346,0,0,0
62,PAS DE CALAIS,2,ARDRES,753,Saint-Laurent-Blangy,5578,4286,1698,2588,151,2437,0,0,1474,0,0,0,0,0,0,963,0,0,0
62,PAS DE CALAIS,2,ARDRES,764,Saint-Nicolas,5659,3620,1350,2270,108,2162,0,0,1309,0,0,0,0,0,0,853,0,0,0
62,PAS DE CALAIS,2,ARDRES,861,Vimy,4675,3486,1157,2329,108,2221,0,0,1142,0,0,0,0,0,0,1079,0,0,0
62,PAS DE CALAIS,2,ARDRES,865,Vitry-en-Artois,4606,3535,1461,2074,97,1977,0,0,1209,0,0,0,0,0,0,768,0,0,0
62,PAS DE CALAIS,3,ARRAS-NORD,268,Desvres,5205,3821,1252,2569,107,2462,0,0,1477,0,0,0,0,0,0,985,0,0,0
62,PAS DE CALAIS,3,ARRAS-NORD,534,Lumbres,3873,2980,621,2359,68,2291,0,0,1840,0,0,0,0,0,0,451,0,0,0
62,PAS DE CALAIS,3,ARRAS-NORD,767,Saint-Pol-sur-Ternoise,5220,3710,1340,2370,100,2270,0,0,1295,0,0,0,0,0,0,975,0,0,0
62,PAS DE CALAIS,4,ARRAS-SUD,108,Berck,14378,10516,4475,6041,317,5724,0,0,2906,0,0,0,0,0,0,2818,0,0,0
62,PAS DE CALAIS,4,ARRAS-SUD,261,Cucq,4912,4053,1796,2257,129,2128,0,0,791,0,0,0,0,0,0,1337,0,0,0
62,PAS DE CALAIS,4,ARRAS-SUD,318,Etaples,11177,7988,3946,4042,150,3892,0,0,1449,0,0,0,0,0,0,2443,0,0,0
62,PAS DE CALAIS,4,ARRAS-SUD,361,Frévent,3952,2730,997,1733,74,1659,0,0,748,0,0,0,0,0,0,911,0,0,0
62,PAS DE CALAIS,4,ARRAS-SUD,688,Rang-du-Fliers,3612,3017,1347,1670,107,1563,0,0,713,0,0,0,0,0,0,850,0,0,0
62,PAS DE CALAIS,4,ARRAS-SUD,826,Le Touquet-Paris-Plage,5299,5731,2096,3635,200,3435,0,0,626,0,0,0,0,0,0,2809,0,0,0
62,PAS DE CALAIS,5,AUBIGNY-EN-ARTOIS,160,Boulogne-sur-Mer,44859,11822,5102,6720,317,6403,0,3588,0,0,0,0,0,0,0,2815,0,0,0
62,PAS DE CALAIS,5,AUBIGNY-EN-ARTOIS,604,Neufchâtel-Hardelot,3585,2982,873,2109,98,2011,0,465,0,0,0,0,0,0,0,1546,0,0,0
62,PAS DE CALAIS,5,AUBIGNY-EN-ARTOIS,643,Outreau,15222,10350,4747,5603,345,5258,0,3286,0,0,0,0,0,0,0,1972,0,0,0
62,PAS DE CALAIS,5,AUBIGNY-EN-ARTOIS,667,Le Portel,10720,7127,3411,3716,259,3457,0,1579,0,0,0,0,0,0,0,1878,0,0,0
62,PAS DE CALAIS,5,AUBIGNY-EN-ARTOIS,746,Saint-Etienne-au-Mont,4995,3659,1634,2025,133,1892,0,1157,0,0,0,0,0,0,0,735,0,0,0
62,PAS DE CALAIS,5,AUBIGNY-EN-ARTOIS,755,Saint-Léonard,3952,2900,1131,1769,107,1662,0,823,0,0,0,0,0,0,0,839,0,0,0
62,PAS DE CALAIS,5,AUBIGNY-EN-ARTOIS,758,Saint-Martin-Boulogne,11499,8487,3273,5214,282,4932,0,2614,0,0,0,0,0,0,0,2318,0,0,0
62,PAS DE CALAIS,6,AUDRUICQ,160,Boulogne-sur-Mer,44859,16267,7762,8505,302,8203,0,0,5115,0,0,0,0,0,0,3088,0,0,0
62,PAS DE CALAIS,6,AUDRUICQ,193,Calais,77333,11344,5593,5751,307,5444,0,0,3311,0,0,0,0,0,0,2133,0,0,0
62,PAS DE CALAIS,6,AUDRUICQ,397,Guînes,5221,3562,1384,2178,88,2090,0,0,1274,0,0,0,0,0,0,816,0,0,0
62,PAS DE CALAIS,6,AUDRUICQ,560,Marquise,4580,3380,843,2537,84,2453,0,0,1188,0,0,0,0,0,0,1265,0,0,0
62,PAS DE CALAIS,6,AUDRUICQ,774,Sangatte,4046,2937,1118,1819,86,1733,0,0,973,0,0,0,0,0,0,760,0,0,0
62,PAS DE CALAIS,6,AUDRUICQ,893,Wimereux,7493,5573,2101,3472,116,3356,0,0,1691,0,0,0,0,0,0,1665,0,0,0
62,PAS DE CALAIS,6,AUDRUICQ,894,Wimille,4721,3231,1217,2014,82,1932,0,0,1102,0,0,0,0,0,0,830,0,0,0
62,PAS DE CALAIS,7,AUXI-LE-CHATEAU,38,Ardres,4154,3042,1187,1855,96,1759,0,0,881,0,0,0,0,0,0,878,0,0,0
62,PAS DE CALAIS,7,AUXI-LE-CHATEAU,57,Audruicq,4555,3474,1300,2174,109,2065,0,0,958,0,0,0,0,0,0,1107,0,0,0
62,PAS DE CALAIS,7,AUXI-LE-CHATEAU,193,Calais,77333,37684,18875,18809,1122,17687,0,0,9804,0,0,0,0,0,0,7883,0,0,0
62,PAS DE CALAIS,7,AUXI-LE-CHATEAU,244,Coulogne,5789,4308,1786,2522,156,2366,0,0,1077,0,0,0,0,0,0,1289,0,0,0
62,PAS DE CALAIS,7,AUXI-LE-CHATEAU,548,Marck,8987,6816,3151,3665,206,3459,0,0,1808,0,0,0,0,0,0,1651,0,0,0
62,PAS DE CALAIS,7,AUXI-LE-CHATEAU,645,Oye-Plage,5882,4249,1865,2384,135,2249,0,0,1144,0,0,0,0,0,0,1105,0,0,0
62,PAS DE CALAIS,8,AVESNES-LE-COMTE,14,Aire-sur-la-Lys,9661,7445,2768,4677,277,4400,0,0,2423,0,0,0,0,0,0,1977,0,0,0
62,PAS DE CALAIS,8,AVESNES-LE-COMTE,40,Arques,9331,6619,2279,4340,108,4232,0,0,3026,0,0,0,0,0,0,1206,0,0,0
62,PAS DE CALAIS,8,AVESNES-LE-COMTE,139,Blendecques,5186,3800,1437,2363,89,2274,0,0,1576,0,0,0,0,0,0,698,0,0,0
62,PAS DE CALAIS,8,AVESNES-LE-COMTE,525,Longuenesse,12518,8372,3534,4838,172,4666,0,0,3026,0,0,0,0,0,0,1640,0,0,0
62,PAS DE CALAIS,8,AVESNES-LE-COMTE,757,Saint-Martin-au-Laërt,3921,3013,857,2156,39,2117,0,0,1427,0,0,0,0,0,0,690,0,0,0
62,PAS DE CALAIS,8,AVESNES-LE-COMTE,765,Saint-Omer,15747,10364,4384,5980,237,5743,0,0,2844,0,0,0,0,0,0,2899,0,0,0
62,PAS DE CALAIS,9,BAPAUME,35,Annezin,5551,4464,1956,2508,164,2344,0,0,1271,0,0,0,0,0,0,1073,0,0,0
62,PAS DE CALAIS,9,BAPAUME,119,Béthune,27808,20116,7599,12517,627,11890,0,0,6211,0,0,0,0,0,0,5679,0,0,0
62,PAS DE CALAIS,9,BAPAUME,473,Isbergues,9836,7881,2867,5014,345,4669,0,0,2624,0,0,0,0,0,0,2045,0,0,0
62,PAS DE CALAIS,9,BAPAUME,516,Lillers,9775,7009,2462,4547,360,4187,0,0,1875,0,0,0,0,0,0,2312,0,0,0
62,PAS DE CALAIS,10,BEAUMETZ-LES-LOGES,48,Auchel,11392,8421,4455,3966,350,3616,0,0,2349,0,0,0,0,0,0,1267,0,0,0
62,PAS DE CALAIS,10,BEAUMETZ-LES-LOGES,83,Barlin,7925,5621,2604,3017,194,2823,0,0,2147,0,0,0,0,0,0,676,0,0,0
62,PAS DE CALAIS,10,BEAUMETZ-LES-LOGES,178,Bruay-la-Buissière,23998,16771,7750,9021,568,8453,0,0,6145,0,0,0,0,0,0,2308,0,0,0
62,PAS DE CALAIS,10,BEAUMETZ-LES-LOGES,194,Calonne-Ricouart,5989,4662,2329,2333,171,2162,0,0,1588,0,0,0,0,0,0,574,0,0,0
62,PAS DE CALAIS,10,BEAUMETZ-LES-LOGES,270,Divion,7150,5427,2924,2503,198,2305,0,0,1624,0,0,0,0,0,0,681,0,0,0
62,PAS DE CALAIS,10,BEAUMETZ-LES-LOGES,400,Haillicourt,5007,3615,1918,1697,69,1628,0,0,1164,0,0,0,0,0,0,464,0,0,0
62,PAS DE CALAIS,10,BEAUMETZ-LES-LOGES,457,Houdain,7771,5641,2544,3097,191,2906,0,0,1679,0,0,0,0,0,0,1227,0,0,0
62,PAS DE CALAIS,10,BEAUMETZ-LES-LOGES,555,Marles-les-Mines,6088,4439,2255,2184,124,2060,0,0,1543,0,0,0,0,0,0,517,0,0,0
62,PAS DE CALAIS,11,BERTINCOURT,51,Auchy-les-Mines,4459,3151,1381,1770,200,1570,0,0,1074,0,0,0,0,0,0,0,0,0,496
62,PAS DE CALAIS,11,BERTINCOURT,126,Beuvry,9175,6391,3014,3377,341,3036,0,0,2178,0,0,0,0,0,0,0,0,0,858
62,PAS DE CALAIS,11,BERTINCOURT,132,Billy-Berclau,4259,3376,1417,1959,264,1695,0,0,1084,0,0,0,0,0,0,0,0,0,611
62,PAS DE CALAIS,11,BERTINCOURT,215,Carvin,17772,11919,5722,6197,555,5642,0,0,3893,0,0,0,0,0,0,0,0,0,1749
62,PAS DE CALAIS,11,BERTINCOURT,276,Douvrin,5431,3934,1763,2171,234,1937,0,0,1198,0,0,0,0,0,0,0,0,0,739
62,PAS DE CALAIS,11,BERTINCOURT,401,Haisnes,4357,3208,1484,1724,169,1555,0,0,1133,0,0,0,0,0,0,0,0,0,422
62,PAS DE CALAIS,11,BERTINCOURT,491,Laventie,4383,3324,1362,1962,297,1665,0,0,1090,0,0,0,0,0,0,0,0,0,575
62,PAS DE CALAIS,11,BERTINCOURT,502,Lestrem,3789,2949,1192,1757,226,1531,0,0,1090,0,0,0,0,0,0,0,0,0,441
62,PAS DE CALAIS,11,BERTINCOURT,573,Meurchin,3632,2667,1276,1391,132,1259,0,0,806,0,0,0,0,0,0,0,0,0,453
62,PAS DE CALAIS,11,BERTINCOURT,617,Noeux-les-Mines,11966,8995,4395,4600,422,4178,0,0,3164,0,0,0,0,0,0,0,0,0,1014
62,PAS DE CALAIS,11,BERTINCOURT,736,Sailly-sur-la-Lys,3981,2980,1177,1803,195,1608,0,0,1113,0,0,0,0,0,0,0,0,0,495
62,PAS DE CALAIS,11,BERTINCOURT,842,Vendin-le-Vieil,6798,4614,1754,2860,201,2659,0,0,1764,0,0,0,0,0,0,0,0,0,895
62,PAS DE CALAIS,11,BERTINCOURT,846,Vermelles,4487,3224,1469,1755,154,1601,0,0,1098,0,0,0,0,0,0,0,0,0,503
62,PAS DE CALAIS,11,BERTINCOURT,863,Violaines,3577,2690,1118,1572,162,1410,0,0,997,0,0,0,0,0,0,0,0,0,413
62,PAS DE CALAIS,11,BERTINCOURT,895,Wingles,8691,6104,2385,3719,281,3438,0,0,2095,0,0,0,0,0,0,0,0,0,1343
62,PAS DE CALAIS,11,BERTINCOURT,907,Libercourt,8854,5302,2584,2718,179,2539,0,0,1702,0,0,0,0,0,0,0,0,0,837
62,PAS DE CALAIS,12,BETHUNE-NORD,19,Aix-Noulette,3836,2705,1081,1624,228,1396,0,0,976,0,0,0,0,0,0,0,0,0,420
62,PAS DE CALAIS,12,BETHUNE-NORD,32,Angres,4469,3513,1541,1972,235,1737,0,0,1352,0,0,0,0,0,0,0,0,0,385
62,PAS DE CALAIS,12,BETHUNE-NORD,65,Avion,18298,12110,5994,6116,475,5641,0,0,4185,0,0,0,0,0,0,0,0,0,1456
62,PAS DE CALAIS,12,BETHUNE-NORD,186,Bully-les-Mines,12045,8939,4149,4790,396,4394,0,0,3272,0,0,0,0,0,0,0,0,0,1122
62,PAS DE CALAIS,12,BETHUNE-NORD,386,Grenay,6395,4450,2321,2129,175,1954,0,0,1417,0,0,0,0,0,0,0,0,0,537
62,PAS DE CALAIS,12,BETHUNE-NORD,443,Hersin-Coupigny,6498,4647,2119,2528,258,2270,0,0,1659,0,0,0,0,0,0,0,0,0,611
62,PAS DE CALAIS,12,BETHUNE-NORD,510,Liévin,33427,22957,10070,12887,862,12025,0,0,9151,0,0,0,0,0,0,0,0,0,2874
62,PAS DE CALAIS,12,BETHUNE-NORD,563,Mazingarbe,7470,5504,2879,2625,236,2389,0,0,1736,0,0,0,0,0,0,0,0,0,653
62,PAS DE CALAIS,12,BETHUNE-NORD,570,Méricourt,11723,3081,1571,1510,104,1406,0,0,944,0,0,0,0,0,0,0,0,0,462
62,PAS DE CALAIS,12,BETHUNE-NORD,737,Sains-en-Gohelle,6084,4503,2173,2330,230,2100,0,0,1565,0,0,0,0,0,0,0,0,0,535
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,33,Annay,4718,3395,1349,2046,141,1905,0,0,1210,0,0,0,0,0,0,0,0,0,695
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,133,Billy-Montigny,8396,5561,2467,3094,200,2894,0,0,2002,0,0,0,0,0,0,0,0,0,892
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,351,Fouquières-lès-Lens,6898,4412,1932,2480,139,2341,0,0,1502,0,0,0,0,0,0,0,0,0,839
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,413,Harnes,13700,9281,4217,5064,319,4745,0,0,2862,0,0,0,0,0,0,0,0,0,1883
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,498,Lens,36206,24260,10366,13894,731,13163,0,0,9515,0,0,0,0,0,0,0,0,0,3648
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,523,Loison-sous-Lens,5579,4008,1777,2231,82,2149,0,0,1419,0,0,0,0,0,0,0,0,0,730
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,528,Loos-en-Gohelle,6992,5109,2020,3089,218,2871,0,0,1979,0,0,0,0,0,0,0,0,0,892
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,628,Noyelles-sous-Lens,7359,5192,2314,2878,131,2747,0,0,1932,0,0,0,0,0,0,0,0,0,815
62,PAS DE CALAIS,13,BOULOGNE-SUR-MER-NORD-EST,771,Sallaumines,10677,7031,3493,3538,183,3355,0,0,2166,0,0,0,0,0,0,0,0,0,1189
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,249,Courcelles-lès-Lens,6119,3962,1874,2088,111,1977,0,0,1275,0,0,0,0,0,0,0,0,0,702
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,250,Courrières,10588,7881,3134,4747,305,4442,0,0,3189,0,0,0,0,0,0,0,0,0,1253
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,274,Dourges,5676,3868,1694,2174,161,2013,0,0,1296,0,0,0,0,0,0,0,0,0,717
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,321,Evin-Malmaison,4731,3160,1437,1723,90,1633,0,0,1069,0,0,0,0,0,0,0,0,0,564
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,427,Hénin-Beaumont,25178,18637,8364,10273,887,9386,0,0,6221,0,0,0,0,0,0,0,0,0,3165
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,497,Leforest,6746,4767,2206,2561,155,2406,0,0,1731,0,0,0,0,0,0,0,0,0,675
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,570,Méricourt,11723,5504,2800,2704,143,2561,0,0,1681,0,0,0,0,0,0,0,0,0,880
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,587,Montigny-en-Gohelle,10558,6917,3271,3646,244,3402,0,0,2447,0,0,0,0,0,0,0,0,0,955
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,624,Noyelles-Godault,5539,4017,2041,1976,244,1732,0,0,1120,0,0,0,0,0,0,0,0,0,612
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,637,Oignies,10531,6517,2564,3953,207,3746,0,0,2472,0,0,0,0,0,0,0,0,0,1274
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,724,Rouvroy,9077,6620,3078,3542,250,3292,0,0,2301,0,0,0,0,0,0,0,0,0,991
63,PUY DE DOME,1,AIGUEPERSE,19,Aulnat,4488,2660,1097,1563,56,1507,0,0,934,0,0,0,0,0,0,573,0,0,0
63,PUY DE DOME,1,AIGUEPERSE,42,Blanzat,3918,2927,1102,1825,68,1757,0,0,982,0,0,0,0,0,0,775,0,0,0
63,PUY DE DOME,1,AIGUEPERSE,63,Cébazat,7800,5783,2297,3486,112,3374,0,0,1755,0,0,0,0,0,0,1619,0,0,0
63,PUY DE DOME,1,AIGUEPERSE,113,Clermont-Ferrand,136881,39129,17169,21960,848,21112,0,0,11577,0,0,0,0,0,0,9535,0,0,0
63,PUY DE DOME,1,AIGUEPERSE,164,Gerzat,9071,5821,2601,3220,129,3091,0,0,1790,0,0,0,0,0,0,1301,0,0,0
63,PUY DE DOME,2,AMBERT,14,Aubière,9895,6183,2359,3824,114,3710,0,0,1954,0,0,0,0,0,0,1756,0,0,0
63,PUY DE DOME,2,AMBERT,40,Billom,4246,2805,990,1815,64,1751,0,0,1054,0,0,0,0,0,0,697,0,0,0
63,PUY DE DOME,2,AMBERT,113,Clermont-Ferrand,136881,13731,6003,7728,255,7473,0,0,4365,0,0,0,0,0,0,3108,0,0,0
63,PUY DE DOME,2,AMBERT,124,Cournon-d'Auvergne,18866,13229,5026,8203,291,7912,0,0,4488,0,0,0,0,0,0,3424,0,0,0
63,PUY DE DOME,2,AMBERT,193,Lempdes,8391,5741,2126,3615,152,3463,0,0,1993,0,0,0,0,0,0,1470,0,0,0
63,PUY DE DOME,2,AMBERT,284,Pont-du-Château,8874,6555,2645,3910,145,3765,0,0,1993,0,0,0,0,0,0,1772,0,0,0
63,PUY DE DOME,2,AMBERT,307,Romagnat,8176,5929,2045,3884,138,3746,0,0,1913,0,0,0,0,0,0,1833,0,0,0
63,PUY DE DOME,3,ARDES,32,Beaumont,10734,7985,3172,4813,218,4595,0,0,0,2367,0,0,0,0,0,2228,0,0,0
63,PUY DE DOME,3,ARDES,70,Ceyrat,5593,4236,1457,2779,117,2662,0,0,0,1309,0,0,0,0,0,1353,0,0,0
63,PUY DE DOME,3,ARDES,75,Chamalières,18135,12555,4781,7774,360,7414,0,0,0,2569,0,0,0,0,0,4845,0,0,0
63,PUY DE DOME,3,ARDES,113,Clermont-Ferrand,136881,16517,7022,9495,340,9155,0,0,0,4455,0,0,0,0,0,4700,0,0,0
63,PUY DE DOME,3,ARDES,308,Royat,4658,3103,1131,1972,102,1870,0,0,0,840,0,0,0,0,0,1030,0,0,0
63,PUY DE DOME,4,ARLANC,69,Le Cendre,4869,3394,1263,2131,100,2031,0,0,1179,0,0,0,0,0,0,852,0,0,0
63,PUY DE DOME,4,ARLANC,178,Issoire,13704,8955,3096,5859,216,5643,0,0,2704,0,0,0,0,0,0,2939,0,0,0
63,PUY DE DOME,4,ARLANC,214,Les Martres-de-Veyre,3914,2545,882,1663,58,1605,0,0,980,0,0,0,0,0,0,625,0,0,0
63,PUY DE DOME,4,ARLANC,457,Vic-le-Comte,4404,3399,1200,2199,80,2119,0,0,1340,0,0,0,0,0,0,779,0,0,0
63,PUY DE DOME,5,BESSE-ET-SAINT-ANASTAISE,3,Ambert,7309,5133,1843,3290,92,3198,1673,0,0,0,0,0,0,0,0,1525,0,0,0
63,PUY DE DOME,5,BESSE-ET-SAINT-ANASTAISE,125,Courpière,4611,3111,1004,2107,67,2040,1029,0,0,0,0,0,0,0,0,1011,0,0,0
63,PUY DE DOME,5,BESSE-ET-SAINT-ANASTAISE,195,Lezoux,4957,3325,1101,2224,75,2149,798,0,0,0,0,0,0,0,0,1351,0,0,0
63,PUY DE DOME,5,BESSE-ET-SAINT-ANASTAISE,430,Thiers,13337,8848,3698,5150,230,4920,2568,0,0,0,0,0,0,0,0,2352,0,0,0
63,PUY DE DOME,6,BILLOM,103,Châtelguyon,5223,4067,1478,2589,105,2484,0,0,921,0,0,0,0,0,0,1563,0,0,0
63,PUY DE DOME,6,BILLOM,245,Mozac,3671,2633,746,1887,96,1791,0,0,953,0,0,0,0,0,0,838,0,0,0
63,PUY DE DOME,6,BILLOM,300,Riom,18297,11353,3928,7425,333,7092,0,0,3595,0,0,0,0,0,0,3497,0,0,0
63,PUY DE DOME,6,BILLOM,338,Saint-Eloy-les-Mines,4134,3196,1066,2130,78,2052,0,0,995,0,0,0,0,0,0,1057,0,0,0
63,PUY DE DOME,6,BILLOM,470,Volvic,4202,2762,1011,1751,92,1659,0,0,1024,0,0,0,0,0,0,635,0,0,0
64,PYRENEES ATLANTIQUES,1,ACCOUS,129,Billère,13393,8534,3327,5207,201,5006,0,0,2620,0,0,0,0,0,0,2386,0,0,0
64,PYRENEES ATLANTIQUES,1,ACCOUS,237,Gelos,3659,2471,787,1684,75,1609,0,0,818,0,0,0,0,0,0,791,0,0,0
64,PYRENEES ATLANTIQUES,1,ACCOUS,335,Lescar,8155,5918,1741,4177,155,4022,0,0,1865,0,0,0,0,0,0,2157,0,0,0
64,PYRENEES ATLANTIQUES,1,ACCOUS,348,Lons,11153,7755,2586,5169,203,4966,0,0,2569,0,0,0,0,0,0,2397,0,0,0
64,PYRENEES ATLANTIQUES,1,ACCOUS,445,Pau,78534,29182,11029,18153,769,17384,0,0,9690,0,0,0,0,0,0,7694,0,0,0
64,PYRENEES ATLANTIQUES,2,ARAMITS,132,Bizanos,4673,3543,1213,2330,97,2233,0,0,922,0,0,0,0,0,1311,0,0,0,0
64,PYRENEES ATLANTIQUES,2,ARAMITS,405,Morlaàs,3656,2603,771,1832,85,1747,0,0,767,0,0,0,0,0,980,0,0,0,0
64,PYRENEES ATLANTIQUES,2,ARAMITS,445,Pau,78534,18320,6619,11701,535,11166,0,0,5261,0,0,0,0,0,5905,0,0,0,0
64,PYRENEES ATLANTIQUES,3,ARTHEZ-DE-BEARN,230,Gan,4969,3585,1192,2393,125,2268,0,0,1095,0,0,0,0,0,0,1173,0,0,0
64,PYRENEES ATLANTIQUES,3,ARTHEZ-DE-BEARN,284,Jurançon,7346,4986,1513,3473,166,3307,0,0,1632,0,0,0,0,0,0,1675,0,0,0
64,PYRENEES ATLANTIQUES,3,ARTHEZ-DE-BEARN,393,Monein,4183,3382,1038,2344,126,2218,0,0,1239,0,0,0,0,0,0,979,0,0,0
64,PYRENEES ATLANTIQUES,3,ARTHEZ-DE-BEARN,410,Mourenx,7576,5001,1848,3153,126,3027,0,0,2105,0,0,0,0,0,0,922,0,0,0
64,PYRENEES ATLANTIQUES,3,ARTHEZ-DE-BEARN,430,Orthez,10120,7784,2397,5387,199,5188,0,0,2950,0,0,0,0,0,0,2238,0,0,0
64,PYRENEES ATLANTIQUES,3,ARTHEZ-DE-BEARN,445,Pau,78534,3734,1528,2206,101,2105,0,0,1187,0,0,0,0,0,0,918,0,0,0
64,PYRENEES ATLANTIQUES,3,ARTHEZ-DE-BEARN,499,Salies-de-Béarn,4759,3933,1061,2872,77,2795,0,0,1052,0,0,0,0,0,0,1743,0,0,0
64,PYRENEES ATLANTIQUES,4,ARUDY,256,Hasparren,5474,4393,1450,2943,139,2804,0,0,1162,0,0,0,0,0,1642,0,0,0,0
64,PYRENEES ATLANTIQUES,4,ARUDY,422,Oloron-Sainte-Marie,10992,7592,2376,5216,209,5007,0,0,2488,0,0,0,0,0,2519,0,0,0,0
64,PYRENEES ATLANTIQUES,5,ARZACQ-ARRAZIGUET,24,Anglet,35256,27586,10600,16986,618,16368,0,0,7402,0,0,0,0,0,0,8966,0,0,0
64,PYRENEES ATLANTIQUES,5,ARZACQ-ARRAZIGUET,102,Bayonne,39844,25262,10341,14921,669,14252,0,0,6144,0,0,0,0,0,0,8108,0,0,0
64,PYRENEES ATLANTIQUES,5,ARZACQ-ARRAZIGUET,140,Boucau,7007,5210,1872,3338,139,3199,0,0,1869,0,0,0,0,0,0,1330,0,0,0
64,PYRENEES ATLANTIQUES,5,ARZACQ-ARRAZIGUET,407,Mouguerre,3765,3094,1140,1954,131,1823,0,0,865,0,0,0,0,0,0,958,0,0,0
64,PYRENEES ATLANTIQUES,5,ARZACQ-ARRAZIGUET,496,Saint-Pierre-d'Irube,3873,3019,949,2070,111,1959,0,0,938,0,0,0,0,0,0,1021,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,122,Biarritz,30047,22853,10322,12531,521,12010,0,0,4502,0,0,0,0,0,0,7508,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,125,Bidart,4670,3677,1541,2136,104,2032,0,0,774,0,0,0,0,0,0,1258,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,160,Cambo-les-Bains,4416,3557,1415,2142,125,2017,0,0,731,0,0,0,0,0,0,1286,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,189,Ciboure,6282,5100,1682,3418,155,3263,0,0,1434,0,0,0,0,0,0,1829,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,260,Hendaye,12596,8152,3576,4576,228,4348,0,0,2468,0,0,0,0,0,0,1880,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,483,Saint-Jean-de-Luz,13203,10344,3630,6714,318,6396,0,0,2288,0,0,0,0,0,0,4108,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,495,Saint-Pée-sur-Nivelle,4331,3451,1434,2017,159,1858,0,0,704,0,0,0,0,0,0,1154,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,545,Urrugne,7043,5672,1855,3817,211,3606,0,0,1375,0,0,0,0,0,0,2231,0,0,0
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,547,Ustaritz,4971,3857,1476,2381,171,2210,0,0,895,0,0,0,0,0,0,1315,0,0,0
65,HAUTES PYRENEES,1,ARGELES-GAZOST,59,Bagnères-de-Bigorre,8048,5844,2198,3646,174,3472,0,0,1903,0,0,0,0,0,0,1569,0,0,0
65,HAUTES PYRENEES,1,ARGELES-GAZOST,62,Barbazan-Debat,3504,2641,899,1742,86,1656,0,0,921,0,0,0,0,0,0,735,0,0,0
65,HAUTES PYRENEES,1,ARGELES-GAZOST,258,Lannemezan,6137,3931,1573,2358,105,2253,0,0,1128,0,0,0,0,0,0,1125,0,0,0
65,HAUTES PYRENEES,1,ARGELES-GAZOST,417,Séméac,4751,3644,1282,2362,130,2232,0,0,1283,0,0,0,0,0,0,949,0,0,0
65,HAUTES PYRENEES,2,ARREAU,235,Juillan,3506,2786,854,1932,99,1833,0,0,0,0,970,0,0,0,0,863,0,0,0
65,HAUTES PYRENEES,2,ARREAU,286,Lourdes,15203,11827,3975,7852,397,7455,0,0,0,0,3268,0,0,0,0,4187,0,0,0
65,HAUTES PYRENEES,2,ARREAU,440,Tarbes,46275,11279,3634,7645,253,7392,0,0,0,0,3588,0,0,0,0,3804,0,0,0
